TransactionAmount,TransactionDate,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,CustomerAge_Bin,Cluster,Target
603.23,1561.0,1.0,11.0,16.0,1.0,28.0,3.0,48.0,1.0,117.97999999999956,115.0,0,2,2,2
54.5,2196.0,1.0,30.0,81.0,1.0,57.0,2.0,147.0,1.0,1715.2200000000003,124.0,1,1,1,1
414.77,2483.0,1.0,37.0,13.0,2.0,29.0,0.0,274.0,1.0,5599.81,102.0,0,2,1,1
886.19,1536.0,1.0,7.0,80.0,1.0,61.0,2.0,69.0,1.0,7904.24,126.0,0,1,2,2
440.03,2254.0,1.0,38.0,98.0,2.0,49.0,1.0,88.0,1.0,1490.44,236.0,0,0,1,1
211.36,565.0,1.0,26.0,4.0,0.0,56.0,2.0,285.0,1.0,1532.7200000000003,63.0,2,1,0,0
76.38999999999999,93.0,1.0,10.0,18.0,1.0,18.0,3.0,219.0,1.0,5976.0,226.0,1,2,0,0
595.91,1467.0,1.0,35.0,84.0,0.0,19.0,3.0,162.0,1.0,1673.7600000000002,238.0,0,2,2,2
6.029999999999973,1454.0,1.0,6.0,34.0,1.0,76.0,2.0,70.0,1.0,3290.72,184.0,1,1,2,2
249.34,1504.0,1.0,5.0,87.0,0.0,26.0,1.0,197.0,1.0,3030.97,94.0,2,2,2,2
421.52,1505.0,1.0,38.0,63.0,1.0,20.0,3.0,67.0,1.0,369.8599999999997,238.0,0,2,2,2
189.76999999999998,390.0,1.0,33.0,10.0,1.0,58.0,1.0,24.0,1.0,6570.36,304.0,2,1,0,0
73.19,1955.0,1.0,1.0,24.0,1.0,76.0,2.0,213.0,1.0,2264.98,243.0,1,1,1,1
188.13,1004.0,1.0,17.0,90.0,2.0,75.0,2.0,198.0,1.0,5029.87,225.0,2,1,2,2
30.519999999999982,907.0,1.0,17.0,4.0,1.0,62.0,0.0,122.0,1.0,12327.74,55.0,1,1,2,2
211.36,948.0,1.0,38.0,47.0,1.0,20.0,3.0,118.0,1.0,420.25,179.0,2,2,2,2
211.36,1900.0,1.0,28.0,90.0,2.0,41.0,0.0,150.0,1.0,6499.53,4.0,2,0,1,1
170.24,1011.0,1.0,37.0,49.0,1.0,62.0,2.0,133.0,1.0,5172.99,101.0,2,1,2,2
56.620000000000005,408.0,1.0,2.0,68.0,1.0,54.0,0.0,121.0,1.0,8981.1,142.0,1,0,0,0
53.139999999999986,739.0,1.0,19.0,61.0,0.0,34.0,0.0,70.0,1.0,7915.0,52.0,1,0,0,0
587.23,1392.0,1.0,29.0,6.0,2.0,27.0,3.0,144.0,1.0,500.84000000000015,178.0,0,2,2,2
211.36,46.0,1.0,31.0,97.0,1.0,43.0,0.0,75.0,1.0,13784.4,36.0,2,0,0,0
21.269999999999982,1337.0,1.0,16.0,69.0,2.0,62.0,2.0,114.0,1.0,7392.79,211.0,1,1,2,2
211.36,2127.0,1.0,2.0,19.0,0.0,26.0,3.0,144.0,1.0,1134.7900000000004,15.0,2,2,1,1
76.01999999999998,1274.0,1.0,0.0,86.0,2.0,34.0,0.0,189.0,1.0,14765.41,327.0,1,0,2,2
170.19,1241.0,1.0,20.0,76.0,1.0,27.0,3.0,156.0,1.0,4734.110000000001,352.0,2,2,2,2
155.51,1544.0,1.0,33.0,80.0,0.0,68.0,0.0,15.0,1.0,5360.19,120.0,2,1,2,2
135.14999999999998,545.0,1.0,7.0,99.0,2.0,72.0,2.0,50.0,1.0,5878.14,253.0,2,1,0,0
39.48000000000002,958.0,1.0,29.0,16.0,0.0,56.0,2.0,38.0,1.0,5889.51,326.0,1,1,2,2
451.68,722.0,1.0,15.0,71.0,2.0,33.0,1.0,15.0,1.0,4381.54,208.0,0,0,0,0
19.110000000000014,1730.0,1.0,7.0,6.0,2.0,45.0,1.0,160.0,1.0,8478.46,321.0,1,0,1,1
355.0,1601.0,1.0,13.0,52.0,2.0,26.0,3.0,33.0,1.0,185.47000000000025,251.0,0,2,2,2
427.69,595.0,1.0,33.0,87.0,0.0,43.0,1.0,236.0,1.0,2443.54,329.0,0,0,0,0
254.86,170.0,1.0,4.0,12.0,1.0,23.0,3.0,102.0,1.0,699.8999999999996,315.0,2,2,0,0
19.480000000000018,1244.0,1.0,9.0,1.0,0.0,27.0,1.0,114.0,1.0,4739.59,360.0,1,2,2,2
190.17,1059.0,1.0,3.0,42.0,0.0,49.0,0.0,265.0,1.0,12893.85,145.0,2,0,2,2
91.38,632.0,1.0,17.0,12.0,0.0,45.0,2.0,179.0,1.0,2402.58,16.0,1,0,0,0
206.63,2318.0,1.0,28.0,22.0,2.0,59.0,2.0,128.0,1.0,7626.53,258.0,2,1,1,1
93.22,658.0,1.0,5.0,29.0,2.0,52.0,2.0,52.0,1.0,1014.6300000000001,198.0,1,0,0,0
547.98,2004.0,1.0,28.0,69.0,0.0,28.0,3.0,171.0,1.0,1358.54,360.0,0,2,1,1
641.06,2338.0,1.0,7.0,98.0,0.0,23.0,3.0,25.0,1.0,1602.13,58.0,0,2,1,1
314.55,763.0,1.0,9.0,0.0,1.0,27.0,3.0,19.0,1.0,1105.8900000000003,53.0,0,2,0,0
836.45,385.0,1.0,41.0,42.0,2.0,61.0,2.0,63.0,1.0,1731.8900000000003,348.0,0,1,0,0
211.36,712.0,1.0,37.0,75.0,0.0,29.0,1.0,52.0,1.0,8692.47,333.0,2,2,0,0
189.45,558.0,1.0,4.0,7.0,1.0,53.0,0.0,62.0,1.0,12578.75,188.0,2,0,0,0
91.84,1227.0,1.0,23.0,22.0,1.0,67.0,2.0,80.0,1.0,1712.4099999999999,129.0,1,1,2,2
609.52,1371.0,1.0,42.0,75.0,0.0,78.0,2.0,169.0,1.0,3485.03,116.0,0,1,2,2
859.3,1399.0,1.0,7.0,65.0,1.0,78.0,2.0,68.0,1.0,1146.7799999999997,33.0,0,1,2,2
100.00999999999999,1190.0,1.0,30.0,60.0,0.0,50.0,0.0,63.0,1.0,6393.12,184.0,1,0,2,2
28.779999999999973,1420.0,1.0,40.0,95.0,2.0,40.0,0.0,51.0,1.0,680.5500000000002,315.0,1,0,2,2
111.07999999999996,879.0,1.0,6.0,63.0,2.0,70.0,0.0,83.0,1.0,7037.34,275.0,1,1,2,2
470.96,482.0,1.0,16.0,35.0,2.0,69.0,0.0,124.0,1.0,12991.030000000002,286.0,0,1,0,0
52.22999999999999,1693.0,1.0,37.0,15.0,1.0,28.0,3.0,96.0,1.0,105.01000000000022,108.0,1,2,1,1
78.62,1385.0,1.0,28.0,83.0,1.0,32.0,0.0,52.0,1.0,1360.85,109.0,1,0,2,2
47.78999999999999,1716.0,1.0,10.0,33.0,1.0,25.0,3.0,37.0,1.0,1649.92,331.0,1,2,1,1
333.97,561.0,1.0,14.0,10.0,1.0,52.0,0.0,45.0,1.0,5237.36,324.0,0,0,0,0
30.870000000000005,1270.0,1.0,14.0,24.0,0.0,33.0,0.0,295.0,1.0,14348.65,259.0,1,0,2,2
710.43,474.0,1.0,36.0,6.0,2.0,67.0,2.0,115.0,1.0,5625.55,139.0,0,1,0,0
220.23,1741.0,1.0,25.0,58.0,0.0,41.0,1.0,48.0,1.0,3438.02,10.0,2,0,1,1
27.279999999999973,2426.0,1.0,1.0,69.0,0.0,29.0,0.0,96.0,1.0,10668.24,199.0,1,2,1,1
101.51999999999998,1450.0,1.0,40.0,85.0,0.0,49.0,1.0,98.0,1.0,2018.9,135.0,1,0,2,2
162.65,858.0,1.0,27.0,87.0,0.0,59.0,1.0,147.0,1.0,9500.95,296.0,2,1,2,2
10.519999999999982,1312.0,1.0,18.0,18.0,0.0,55.0,2.0,30.0,1.0,2472.99,282.0,1,0,2,2
270.72,587.0,1.0,20.0,26.0,1.0,38.0,0.0,37.0,1.0,6522.47,346.0,2,0,0,0
202.34,72.0,1.0,27.0,48.0,2.0,20.0,3.0,134.0,1.0,4734.110000000001,301.0,2,2,0,0
247.58,977.0,1.0,35.0,67.0,0.0,39.0,1.0,152.0,1.0,778.7399999999998,55.0,2,0,2,2
686.1699999999998,1846.0,1.0,10.0,29.0,0.0,61.0,2.0,112.0,1.0,2246.15,74.0,0,1,1,1
359.65,88.0,1.0,17.0,84.0,2.0,25.0,3.0,289.0,1.0,219.52999999999975,161.0,0,2,0,0
109.91,780.0,1.0,39.0,73.0,1.0,38.0,0.0,90.0,1.0,12896.06,273.0,1,0,0,0
215.72,1895.0,1.0,8.0,31.0,1.0,30.0,1.0,137.0,1.0,8697.11,330.0,2,2,1,1
490.76,2485.0,1.0,8.0,47.0,2.0,66.0,2.0,156.0,1.0,6414.11,201.0,0,1,1,1
224.28,309.0,1.0,6.0,67.0,2.0,64.0,2.0,68.0,1.0,5767.51,268.0,2,1,0,0
614.03,829.0,1.0,9.0,85.0,0.0,68.0,2.0,51.0,1.0,4734.110000000001,109.0,0,1,0,0
608.79,2069.0,1.0,13.0,14.0,2.0,55.0,1.0,157.0,1.0,2991.17,354.0,0,0,1,1
186.55,1137.0,1.0,30.0,2.0,1.0,48.0,1.0,288.0,1.0,4734.110000000001,55.0,2,0,2,2
840.16,542.0,1.0,7.0,13.0,1.0,20.0,3.0,68.0,1.0,1236.7600000000002,348.0,0,2,0,0
203.34,2403.0,1.0,31.0,60.0,0.0,60.0,0.0,66.0,1.0,13586.99,200.0,2,1,1,1
90.88,2178.0,1.0,7.0,70.0,0.0,26.0,1.0,284.0,1.0,7117.35,266.0,1,2,1,1
60.110000000000014,2240.0,1.0,0.0,66.0,1.0,61.0,2.0,122.0,1.0,7235.87,106.0,1,1,1,1
393.92,889.0,1.0,22.0,60.0,1.0,72.0,2.0,47.0,1.0,7318.64,343.0,0,1,2,2
19.389999999999986,2156.0,1.0,7.0,61.0,0.0,43.0,0.0,45.0,1.0,9847.6,300.0,1,0,1,1
557.41,697.0,1.0,42.0,86.0,2.0,80.0,2.0,49.0,1.0,2968.75,211.0,0,1,0,0
57.06999999999999,1563.0,1.0,4.0,26.0,2.0,31.0,0.0,99.0,1.0,9323.71,311.0,1,2,2,2
395.27,1426.0,1.0,24.0,84.0,2.0,18.0,3.0,167.0,1.0,1764.08,118.0,0,2,2,2
289.05,1060.0,1.0,27.0,87.0,0.0,75.0,2.0,116.0,1.0,5683.49,334.0,2,1,2,2
46.110000000000014,583.0,1.0,37.0,47.0,2.0,33.0,0.0,233.0,1.0,5225.73,260.0,1,0,0,0
335.5,1481.0,1.0,34.0,2.0,0.0,63.0,2.0,47.0,1.0,6445.4,359.0,0,1,2,2
388.07,1650.0,1.0,39.0,66.0,2.0,24.0,3.0,68.0,1.0,289.71000000000004,253.0,0,2,2,2
520.86,541.0,1.0,34.0,16.0,2.0,51.0,1.0,66.0,1.0,9200.74,144.0,0,0,0,0
787.4100000000001,1112.0,1.0,22.0,80.0,2.0,25.0,3.0,39.0,1.0,300.8699999999999,21.0,0,2,2,2
31.69999999999999,996.0,1.0,33.0,73.0,0.0,48.0,0.0,121.0,1.0,743.8999999999996,99.0,1,0,2,2
22.30000000000001,784.0,1.0,30.0,29.0,0.0,21.0,3.0,90.0,1.0,1200.3500000000004,354.0,1,2,0,0
203.12,125.0,1.0,38.0,77.0,0.0,56.0,2.0,181.0,1.0,1562.3900000000003,172.0,2,1,0,0
315.94,403.0,1.0,33.0,23.0,1.0,49.0,0.0,172.0,1.0,7719.71,345.0,0,0,0,0
192.23,2458.0,1.0,0.0,57.0,2.0,54.0,1.0,39.0,1.0,2610.67,18.0,2,0,1,1
211.36,1095.0,1.0,28.0,59.0,2.0,66.0,2.0,51.0,1.0,2060.02,168.0,2,1,2,2
0.2599999999999909,2199.0,1.0,28.0,89.0,2.0,20.0,3.0,173.0,1.0,1833.67,82.0,1,2,1,1
210.77,990.0,1.0,23.0,93.0,0.0,71.0,2.0,161.0,1.0,5396.65,297.0,2,1,2,2
406.65,2099.0,1.0,23.0,61.0,0.0,57.0,0.0,107.0,1.0,12995.7,277.0,0,1,1,1
422.9,391.0,1.0,40.0,26.0,0.0,40.0,1.0,111.0,1.0,7616.43,268.0,0,0,0,0
20.620000000000005,1139.0,1.0,30.0,13.0,0.0,35.0,0.0,225.0,1.0,12500.8,146.0,1,0,2,2
174.39,49.0,1.0,37.0,14.0,0.0,19.0,3.0,36.0,1.0,1127.08,277.0,2,2,0,0
7.860000000000014,1926.0,1.0,34.0,52.0,1.0,76.0,2.0,91.0,1.0,3621.98,88.0,1,1,1,1
211.36,27.0,1.0,10.0,37.0,2.0,49.0,1.0,44.0,1.0,5212.28,152.0,2,0,0,0
54.849999999999994,1645.0,1.0,37.0,70.0,1.0,58.0,2.0,40.0,1.0,2727.45,193.0,1,1,2,2
204.7,1765.0,1.0,28.0,31.0,1.0,49.0,0.0,95.0,1.0,5117.03,243.0,2,0,1,1
16.55000000000001,1687.0,1.0,40.0,8.0,1.0,26.0,1.0,159.0,1.0,6089.79,108.0,1,2,1,1
91.32,2111.0,1.0,25.0,55.0,1.0,58.0,1.0,77.0,1.0,2618.1,119.0,1,1,1,1
195.49,1066.0,1.0,22.0,15.0,0.0,31.0,0.0,112.0,1.0,11988.12,132.0,2,2,2,2
49.620000000000005,2319.0,1.0,32.0,54.0,0.0,55.0,1.0,111.0,1.0,3841.42,60.0,1,0,1,1
487.16,1.0,1.0,20.0,76.0,1.0,28.0,3.0,84.0,1.0,321.21000000000004,358.0,0,2,0,0
405.6,1447.0,1.0,40.0,30.0,2.0,37.0,1.0,44.0,1.0,9754.73,181.0,0,0,2,2
512.95,1933.0,1.0,8.0,65.0,1.0,57.0,1.0,143.0,1.0,9584.52,222.0,0,1,1,1
345.94,1878.0,1.0,32.0,99.0,0.0,31.0,0.0,163.0,1.0,7624.56,316.0,0,2,1,1
356.56,1877.0,1.0,27.0,99.0,2.0,47.0,1.0,52.0,1.0,2485.73,333.0,0,0,1,1
10.310000000000002,90.0,1.0,21.0,53.0,2.0,36.0,1.0,280.0,1.0,2137.9,290.0,1,0,0,0
211.69,1974.0,1.0,1.0,65.0,1.0,30.0,0.0,111.0,1.0,6412.85,87.0,2,2,1,1
221.49,1707.0,1.0,28.0,51.0,1.0,23.0,3.0,196.0,1.0,707.25,326.0,2,2,1,1
278.23,814.0,1.0,14.0,18.0,2.0,48.0,1.0,83.0,1.0,8300.54,203.0,2,0,0,0
116.88,1852.0,1.0,22.0,25.0,0.0,45.0,0.0,263.0,1.0,7717.34,219.0,1,0,1,1
328.77,636.0,1.0,36.0,32.0,2.0,39.0,0.0,247.0,1.0,6967.03,214.0,0,0,0,0
77.53,1350.0,1.0,21.0,51.0,1.0,54.0,2.0,55.0,1.0,5158.6,49.0,1,0,2,2
421.74,1129.0,1.0,38.0,13.0,2.0,67.0,0.0,103.0,1.0,12031.14,235.0,0,1,2,2
313.69,484.0,1.0,28.0,33.0,1.0,73.0,2.0,152.0,1.0,7093.68,240.0,0,1,0,0
411.72,1131.0,1.0,42.0,13.0,1.0,29.0,0.0,153.0,1.0,8539.86,319.0,0,2,2,2
508.73,1283.0,1.0,6.0,70.0,1.0,59.0,2.0,89.0,1.0,7640.57,164.0,0,1,2,2
153.08,2234.0,1.0,29.0,56.0,0.0,24.0,3.0,201.0,1.0,1292.21,186.0,2,2,1,1
23.00999999999999,1061.0,1.0,19.0,89.0,1.0,63.0,2.0,166.0,1.0,5958.75,171.0,1,1,2,2
69.28000000000003,2027.0,1.0,20.0,69.0,2.0,25.0,3.0,129.0,1.0,708.7399999999998,277.0,1,2,1,1
51.25,1597.0,1.0,2.0,43.0,1.0,28.0,3.0,66.0,1.0,1744.4,328.0,1,2,2,2
407.65,1432.0,1.0,10.0,94.0,0.0,25.0,3.0,263.0,1.0,273.77999999999975,134.0,0,2,2,2
459.25,943.0,1.0,40.0,42.0,1.0,25.0,3.0,59.0,1.0,130.76000000000022,323.0,0,2,2,2
301.56,260.0,1.0,39.0,10.0,1.0,49.0,0.0,118.0,1.0,10389.6,240.0,0,0,0,0
17.670000000000016,1182.0,1.0,36.0,60.0,2.0,63.0,0.0,91.0,1.0,1048.1800000000007,271.0,1,1,2,2
5.2900000000000205,511.0,1.0,37.0,7.0,2.0,32.0,0.0,132.0,1.0,12896.68,280.0,1,0,0,0
401.37,1726.0,1.0,20.0,30.0,1.0,43.0,1.0,251.0,1.0,8208.54,317.0,0,0,1,1
145.4,1232.0,1.0,40.0,43.0,2.0,38.0,1.0,24.0,1.0,5244.49,209.0,2,0,2,2
556.34,1966.0,1.0,39.0,30.0,2.0,37.0,0.0,46.0,1.0,11935.14,49.0,0,0,1,1
34.31,774.0,1.0,30.0,93.0,0.0,24.0,3.0,251.0,1.0,1484.7600000000002,302.0,1,2,0,0
780.5899999999999,1188.0,1.0,40.0,57.0,2.0,23.0,3.0,145.0,1.0,6513.34,38.0,0,2,2,2
282.65,475.0,1.0,13.0,11.0,0.0,35.0,0.0,161.0,1.0,13801.15,148.0,2,0,0,0
305.27,1809.0,1.0,19.0,58.0,2.0,68.0,0.0,147.0,1.0,12958.65,188.0,0,1,1,1
185.81,1751.0,1.0,2.0,32.0,2.0,32.0,0.0,116.0,1.0,9588.71,232.0,2,0,1,1
66.00999999999999,1863.0,1.0,25.0,41.0,2.0,49.0,4.0,179.0,1.0,3475.99,42.0,1,0,1,1
447.95,80.0,1.0,40.0,1.0,1.0,29.0,1.0,75.0,1.0,7544.4,177.0,0,2,0,0
279.3,1148.0,1.0,28.0,78.0,0.0,19.0,3.0,48.0,1.0,1193.6099999999992,57.0,2,2,2,2
211.36,827.0,1.0,16.0,95.0,2.0,33.0,0.0,27.0,1.0,12063.77,37.0,2,0,0,0
611.1500000000001,1475.0,1.0,11.0,8.0,0.0,27.0,3.0,121.0,1.0,892.8299999999999,180.0,0,2,2,2
275.2,1560.0,1.0,27.0,57.0,2.0,54.0,1.0,81.0,1.0,1230.12,207.0,2,0,2,2
427.79,354.0,1.0,38.0,15.0,1.0,18.0,3.0,189.0,1.0,1479.67,151.0,0,2,0,0
469.13,2485.0,1.0,35.0,8.0,0.0,54.0,0.0,139.0,1.0,1265.2799999999997,67.0,0,0,1,1
102.81000000000003,2287.0,1.0,39.0,73.0,1.0,76.0,2.0,47.0,1.0,3228.87,104.0,1,1,1,1
22.610000000000014,2411.0,1.0,39.0,98.0,2.0,19.0,3.0,145.0,1.0,1111.6700000000005,24.0,1,2,1,1
68.28,1051.0,1.0,4.0,99.0,2.0,56.0,1.0,293.0,1.0,3213.16,121.0,1,1,2,2
33.64999999999998,1737.0,1.0,27.0,66.0,2.0,63.0,0.0,146.0,1.0,12719.93,61.0,1,1,1,1
362.68,108.0,1.0,24.0,13.0,0.0,63.0,2.0,137.0,1.0,2040.77,7.0,0,1,0,0
73.23000000000002,1152.0,1.0,37.0,89.0,1.0,20.0,3.0,172.0,1.0,1309.85,358.0,1,2,2,2
654.49,2172.0,1.0,2.0,59.0,2.0,25.0,3.0,104.0,1.0,164.60999999999967,136.0,0,2,1,1
18.560000000000002,748.0,1.0,22.0,93.0,1.0,49.0,1.0,161.0,1.0,4230.37,77.0,1,0,0,0
389.05,45.0,1.0,9.0,74.0,0.0,27.0,3.0,41.0,1.0,761.0,304.0,0,2,0,0
7.3799999999999955,522.0,1.0,15.0,75.0,2.0,67.0,2.0,112.0,1.0,2923.83,235.0,1,1,0,0
109.47999999999999,1168.0,1.0,3.0,7.0,2.0,45.0,2.0,93.0,1.0,7372.47,63.0,1,0,2,2
66.91,196.0,1.0,39.0,46.0,0.0,39.0,0.0,85.0,1.0,871.1000000000004,236.0,1,0,0,0
335.48,432.0,1.0,28.0,39.0,1.0,45.0,1.0,155.0,1.0,3023.16,22.0,0,0,0,0
38.139999999999986,2460.0,1.0,0.0,25.0,2.0,19.0,3.0,174.0,1.0,1119.21,216.0,1,2,1,1
211.36,2405.0,1.0,11.0,89.0,1.0,60.0,0.0,173.0,1.0,11833.73,190.0,2,1,1,1
360.02,258.0,1.0,9.0,3.0,2.0,68.0,2.0,68.0,1.0,6400.59,150.0,0,1,0,0
567.71,243.0,1.0,22.0,85.0,2.0,63.0,0.0,80.0,1.0,13884.24,256.0,0,1,0,0
218.19,942.0,1.0,2.0,77.0,0.0,19.0,3.0,185.0,1.0,620.8299999999999,244.0,2,2,2,2
209.99,1667.0,1.0,10.0,13.0,0.0,19.0,3.0,40.0,1.0,1938.0100000000002,315.0,2,2,2,2
11.019999999999982,2120.0,1.0,40.0,7.0,1.0,19.0,3.0,280.0,1.0,964.79,33.0,1,2,1,1
83.43,981.0,1.0,27.0,11.0,2.0,56.0,2.0,109.0,1.0,1870.1599999999999,316.0,1,1,2,2
344.97,549.0,1.0,2.0,49.0,2.0,34.0,0.0,106.0,1.0,5577.94,196.0,0,0,0,0
172.29,190.0,1.0,12.0,33.0,0.0,36.0,1.0,283.0,1.0,8700.8,139.0,2,0,0,0
195.54,1286.0,1.0,29.0,38.0,2.0,60.0,2.0,255.0,1.0,2794.66,158.0,2,1,2,2
101.23000000000002,1416.0,1.0,7.0,14.0,2.0,45.0,1.0,87.0,1.0,6169.71,19.0,1,0,2,2
180.46,498.0,1.0,14.0,0.0,0.0,25.0,3.0,34.0,1.0,831.75,299.0,2,2,0,0
692.55,466.0,1.0,5.0,57.0,1.0,53.0,2.0,109.0,1.0,2451.56,353.0,0,0,0,0
147.31,1071.0,1.0,23.0,4.0,2.0,34.0,0.0,92.0,1.0,13625.52,95.0,2,0,2,2
107.48000000000002,247.0,1.0,20.0,57.0,1.0,20.0,3.0,103.0,1.0,1379.3900000000003,343.0,1,2,0,0
211.36,1719.0,1.0,8.0,11.0,2.0,62.0,0.0,83.0,1.0,11498.01,268.0,2,1,1,1
81.50999999999999,1455.0,1.0,42.0,58.0,1.0,25.0,3.0,97.0,1.0,865.4899999999998,52.0,1,2,2,2
365.48,937.0,1.0,39.0,81.0,2.0,76.0,2.0,216.0,1.0,7147.4,254.0,0,1,2,2
491.1,1007.0,1.0,15.0,66.0,2.0,35.0,1.0,125.0,1.0,7833.85,69.0,0,0,2,2
452.8,2209.0,1.0,20.0,33.0,1.0,80.0,2.0,151.0,1.0,4840.67,71.0,0,1,1,1
645.04,2416.0,1.0,22.0,13.0,1.0,70.0,2.0,78.0,1.0,7361.47,66.0,0,1,1,1
169.28,591.0,1.0,30.0,100.0,1.0,45.0,0.0,114.0,1.0,5128.44,330.0,2,0,0,0
88.42000000000002,1956.0,1.0,12.0,95.0,0.0,62.0,0.0,91.0,1.0,12381.45,172.0,1,1,1,1
155.53,571.0,1.0,3.0,40.0,0.0,29.0,1.0,66.0,1.0,4008.05,133.0,2,2,0,0
211.36,2284.0,1.0,25.0,41.0,2.0,43.0,1.0,300.0,1.0,3493.13,228.0,2,0,1,1
39.24000000000001,2138.0,1.0,9.0,94.0,0.0,77.0,2.0,106.0,1.0,6462.41,294.0,1,1,1,1
152.01,369.0,1.0,13.0,94.0,0.0,42.0,1.0,111.0,1.0,4625.12,290.0,2,0,0,0
78.76999999999998,839.0,1.0,19.0,84.0,0.0,48.0,1.0,50.0,1.0,6470.57,18.0,1,0,2,2
26.5,249.0,1.0,16.0,62.0,2.0,48.0,1.0,179.0,1.0,4854.83,61.0,1,0,0,0
83.62,1146.0,1.0,33.0,68.0,0.0,48.0,0.0,146.0,1.0,12652.22,342.0,1,0,2,2
142.78,840.0,1.0,36.0,20.0,1.0,68.0,0.0,150.0,1.0,11705.88,358.0,2,1,2,2
55.99000000000001,2117.0,1.0,12.0,36.0,0.0,35.0,0.0,95.0,1.0,932.6099999999997,57.0,1,0,1,1
774.48,450.0,1.0,21.0,12.0,1.0,61.0,0.0,31.0,1.0,11613.58,130.0,0,1,0,0
105.37000000000003,859.0,1.0,34.0,42.0,0.0,25.0,3.0,160.0,1.0,1068.5500000000002,201.0,1,2,2,2
118.82999999999998,1157.0,1.0,41.0,38.0,2.0,28.0,3.0,295.0,1.0,1616.3000000000002,125.0,1,2,2,2
46.22000000000003,2121.0,1.0,38.0,48.0,1.0,23.0,3.0,217.0,1.0,471.27999999999975,156.0,1,2,1,1
659.71,816.0,1.0,38.0,51.0,1.0,21.0,3.0,148.0,1.0,106.85999999999967,189.0,0,2,0,0
377.97,2158.0,1.0,24.0,27.0,2.0,72.0,2.0,160.0,1.0,2457.1,280.0,0,1,1,1
114.1,934.0,1.0,4.0,23.0,1.0,69.0,2.0,148.0,1.0,5882.12,295.0,1,1,2,2
11.300000000000011,2272.0,1.0,21.0,43.0,2.0,55.0,2.0,41.0,1.0,1938.9899999999998,182.0,1,0,1,1
95.5,917.0,1.0,29.0,30.0,2.0,57.0,2.0,17.0,1.0,4079.09,116.0,1,1,2,2
130.93,250.0,1.0,15.0,60.0,1.0,28.0,1.0,149.0,1.0,860.1199999999999,294.0,2,2,0,0
272.97,717.0,1.0,4.0,32.0,2.0,68.0,2.0,174.0,1.0,7811.31,274.0,2,1,0,0
73.35,500.0,1.0,37.0,92.0,1.0,24.0,3.0,47.0,1.0,1181.8400000000001,214.0,1,2,0,0
29.939999999999998,1911.0,1.0,37.0,62.0,0.0,58.0,0.0,243.0,1.0,10915.54,337.0,1,1,1,1
307.24,2058.0,1.0,38.0,95.0,0.0,19.0,3.0,136.0,1.0,1670.7200000000003,207.0,0,2,1,1
50.52000000000001,1921.0,1.0,4.0,28.0,2.0,20.0,3.0,140.0,1.0,1121.1900000000005,360.0,1,2,1,1
820.46,624.0,1.0,13.0,40.0,2.0,53.0,1.0,243.0,1.0,5621.86,240.0,0,0,0,0
153.07,638.0,1.0,11.0,33.0,0.0,56.0,1.0,116.0,1.0,8873.43,342.0,2,1,0,0
52.93999999999997,1074.0,1.0,40.0,51.0,1.0,41.0,0.0,146.0,1.0,6990.92,284.0,1,0,2,2
384.41,710.0,1.0,17.0,92.0,0.0,60.0,1.0,65.0,1.0,7831.56,230.0,0,1,0,0
235.42,1263.0,1.0,31.0,59.0,1.0,51.0,2.0,175.0,1.0,6173.23,282.0,2,0,2,2
114.23000000000002,1038.0,1.0,9.0,88.0,0.0,56.0,0.0,64.0,1.0,9523.72,12.0,1,1,2,2
12.620000000000005,819.0,1.0,12.0,67.0,1.0,33.0,0.0,61.00000000000001,1.0,6420.47,160.0,1,0,0,0
211.36,2420.0,1.0,13.0,52.0,0.0,23.0,3.0,145.0,1.0,1146.0900000000001,60.0,2,2,1,1
373.52,1781.0,1.0,7.0,25.0,0.0,35.0,1.0,235.0,1.0,6430.41,292.0,0,0,1,1
336.05,750.0,1.0,35.0,18.0,1.0,28.0,3.0,164.0,1.0,1635.0500000000002,349.0,0,2,0,0
366.93,2352.0,1.0,15.0,77.0,2.0,66.0,2.0,33.0,1.0,6697.79,309.0,0,1,1,1
112.27000000000001,1970.0,1.0,39.0,6.0,1.0,58.0,0.0,102.0,1.0,7369.89,299.0,1,1,1,1
494.96,612.0,1.0,34.0,66.0,0.0,40.0,1.0,132.0,1.0,6903.68,131.0,0,0,0,0
561.58,1154.0,1.0,34.0,21.0,2.0,65.0,0.0,23.0,1.0,11748.86,9.0,0,1,2,2
440.94,1708.0,1.0,35.0,7.0,2.0,42.0,0.0,148.0,1.0,7303.23,298.0,0,0,1,1
71.9,333.0,1.0,20.0,12.0,1.0,29.0,0.0,51.0,1.0,10619.35,343.0,1,2,0,0
256.66,1292.0,1.0,33.0,44.0,2.0,54.0,2.0,137.0,1.0,1794.5,32.0,2,0,2,2
166.55,1280.0,1.0,15.0,64.0,1.0,59.0,0.0,99.0,1.0,12970.21,193.0,2,1,2,2
276.26,286.0,1.0,21.0,23.0,1.0,56.0,0.0,143.0,1.0,120.89000000000033,323.0,2,1,0,0
35.45999999999998,1301.0,1.0,16.0,72.0,0.0,67.0,0.0,164.0,1.0,5692.31,229.0,1,1,2,2
